id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
6e46cb81-41ec-36ff-91ab-bab919f1293f, -21.071960, -49.255830,2023-05-05 16:28:00,NOAA-20,IBIRÁ,SÃO PAULO,Brasil,3519402,35,33,7.0,0.0,0.26,Mata Atlântica,4.5
92cd08e7-f118-36ed-b67e-87cb825e76a0, -21.035470, -43.751910,2023-05-05 16:28:00,NOAA-20,RESSAQUINHA,MINAS GERAIS,Brasil,3154408,31,33,4.0,0.0,0.11,Mata Atlântica,4.2
34e3c9c7-770b-39ca-b982-9ab5dd6d5171, -20.874830, -54.636830,2023-05-05 16:28:00,NOAA-20,CAMPO GRANDE,MATO GROSSO DO SUL,Brasil,5002704,50,33,3.0,0.0,0.52,Cerrado,5.7
afff0b34-b832-382f-8e38-1c6d2fa37865, -18.746020, -40.958760,2023-05-05 16:28:00,NOAA-20,MANTENA,MINAS GERAIS,Brasil,3139607,31,33,4.0,0.0,1.0,Mata Atlântica,5.5
1981e1ca-ee04-3e07-9706-f5d43cd45d68, -20.756070, -46.008690,2023-05-05 16:28:00,NOAA-20,GUAPÉ,MINAS GERAIS,Brasil,3128105,31,33,14.0,3.39,0.43,Cerrado,2.8
132084b0-e0ed-35a2-bf70-7f3ace9a1040, -20.603100, -55.482300,2023-05-05 16:28:00,NOAA-20,DOIS IRMÃOS DO BURITI,MATO GROSSO DO SUL,Brasil,5003488,50,33,3.0,0.0,0.17,Cerrado,2.4
ad82bc9d-6043-393d-9f76-8cd818aa036d, -20.555620, -45.249010,2023-05-05 16:28:00,NOAA-20,ITAPECERICA,MINAS GERAIS,Brasil,3133501,31,33,3.0,3.38,0.05,Mata Atlântica,3.0
2422844e-3ba4-39db-aa05-d79d2c10b765, -20.447210, -50.500600,2023-05-05 16:28:00,NOAA-20,PONTALINDA,SÃO PAULO,Brasil,3540259,35,33,7.0,0.0,0.42,Mata Atlântica,5.0
35df63ff-c0db-3feb-819f-f55ee0588343, -20.446230, -50.498840,2023-05-05 16:28:00,NOAA-20,PONTALINDA,SÃO PAULO,Brasil,3540259,35,33,8.0,0.0,0.36,Mata Atlântica,8.4
e5e1a2f6-3dd2-35ec-bb47-ac6441454eb0, -20.379910, -44.865370,2023-05-05 16:28:00,NOAA-20,CLÁUDIO,MINAS GERAIS,Brasil,3116605,31,33,5.0,0.6,0.26,Cerrado,4.3
882f80f4-c83a-39af-8372-f40fca44543d, -23.177670, -50.118190,2023-05-05 16:28:00,NOAA-20,JACAREZINHO,PARANÁ,Brasil,4111803,41,33,7.0,0.1,0.24,Mata Atlântica,17.3
690a2e68-e0f1-3c3a-ad4b-2c7a9f2628e9, -23.693260, -53.018980,2023-05-05 16:28:00,NOAA-20,CRUZEIRO DO OESTE,PARANÁ,Brasil,4106605,41,33,2.0,0.2,0.42,Mata Atlântica,2.7
905bd259-bcd8-31c7-b7c2-06515ac2ac71, -20.376440, -44.865910,2023-05-05 16:28:00,NOAA-20,CLÁUDIO,MINAS GERAIS,Brasil,3116605,31,33,5.0,0.6,0.1,Cerrado,10.1
8c5cf0ef-708e-3d50-a866-09cdb7f36228, -21.740130, -42.148220,2023-05-05 16:28:00,NOAA-20,ITAOCARA,RIO DE JANEIRO,Brasil,3302106,33,33,4.0,0.0,1.0,Mata Atlântica,5.3
a48c7365-2a8f-3271-9af8-2be6f13f5c0f, -20.159570, -41.697950,2023-05-05 16:28:00,NOAA-20,LAJINHA,MINAS GERAIS,Brasil,3137700,31,33,4.0,0.0,0.27,Mata Atlântica,2.2
81bafd88-2a83-325f-a116-f990742abfa5, -23.175590, -50.116880,2023-05-05 16:28:00,NOAA-20,JACAREZINHO,PARANÁ,Brasil,4111803,41,33,7.0,0.1,0.21,Mata Atlântica,15.2
23a51a3f-7453-3205-97f3-242426c2ced7, -23.107690, -51.437940,2023-05-05 16:28:00,NOAA-20,JAGUAPITÃ,PARANÁ,Brasil,4111902,41,33,6.0,0.0,0.19,Mata Atlântica,3.8
47a49e1f-1a27-3fcf-8224-1d50f31a44a9, -20.140910, -48.784760,2023-05-05 16:28:00,NOAA-20,FRUTAL,MINAS GERAIS,Brasil,3127107,31,33,9.0,0.4,0.18,Cerrado,4.2
2788ae69-c741-36b7-b768-f0595a8ca6a5, -19.936050, -44.246340,2023-05-05 16:28:00,NOAA-20,BETIM,MINAS GERAIS,Brasil,3106705,31,33,3.0,0.6,0.05,Mata Atlântica,2.4
f5f9bc57-c9cf-31ae-9e5c-8f56f755e108, -23.365900, -47.765880,2023-05-05 16:28:00,NOAA-20,TATUÍ,SÃO PAULO,Brasil,3554003,35,33,6.0,1.62,0.48,Mata Atlântica,6.0
c93d134b-88d0-383e-b985-1cccbb667462, -21.437500, -42.167560,2023-05-05 16:28:00,NOAA-20,MIRACEMA,RIO DE JANEIRO,Brasil,3303005,33,33,5.0,0.0,0.48,Mata Atlântica,0.3
041c8087-4486-385e-95fe-987231d611d2, -19.894570, -41.011460,2023-05-05 16:28:00,NOAA-20,LARANJA DA TERRA,ESPÍRITO SANTO,Brasil,3203163,32,33,3.0,0.0,0.18,Mata Atlântica,3.3
dc413ccb-0e54-3db8-a056-67b76b38dc55, -19.854890, -44.017510,2023-05-05 16:28:00,NOAA-20,CONTAGEM,MINAS GERAIS,Brasil,3118601,31,33,6.0,0.3,-999.0,Cerrado,1.7
9c4c3de9-f21b-367c-b270-99de9f7a895b, -22.947640, -46.597590,2023-05-05 16:28:00,NOAA-20,BRAGANÇA PAULISTA,SÃO PAULO,Brasil,3507605,35,33,9.0,0.0,0.34,Mata Atlântica,1.5
79b47769-eeb4-3fd4-894d-0d51f877bbe0, -24.301280, -49.945470,2023-05-05 16:28:00,NOAA-20,JAGUARIAÍVA,PARANÁ,Brasil,4112009,41,33,2.0,0.0,0.17,Cerrado,10.5
945fec81-c878-340d-8be0-30acae319249, -23.303010, -49.303520,2023-05-05 16:28:00,NOAA-20,TEJUPÁ,SÃO PAULO,Brasil,3554201,35,33,9.0,0.5,0.12,Mata Atlântica,4.2
260559a2-a062-3397-9398-2cb36db4673c, -21.382830, -54.350200,2023-05-05 16:28:00,NOAA-20,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,6.0,0.0,0.42,Cerrado,8.6
59ed02ce-f04e-3ca4-a9a9-c5b0712eddad, -22.612980, -43.623940,2023-05-05 16:28:00,NOAA-20,MIGUEL PEREIRA,RIO DE JANEIRO,Brasil,3302908,33,33,7.0,0.0,0.07,Mata Atlântica,8.4
fdfbacd3-dad5-3db5-9ac5-3eceb2a1d541, -22.278220, -50.423350,2023-05-05 16:28:00,NOAA-20,LUTÉCIA,SÃO PAULO,Brasil,3527900,35,33,7.0,0.0,0.1,Mata Atlântica,12.1
84222561-2587-380f-a76f-f038524d3b38, -25.220690, -51.148860,2023-05-05 16:28:00,NOAA-20,PRUDENTÓPOLIS,PARANÁ,Brasil,4120606,41,33,1.0,0.0,0.18,Mata Atlântica,3.0
39a7da7c-2b00-38d5-a098-d7fa3c560c0c, -22.229670, -51.192570,2023-05-05 16:28:00,NOAA-20,MARTINÓPOLIS,SÃO PAULO,Brasil,3529203,35,33,9.0,0.0,0.2,Cerrado,4.3
07498a1a-e63d-3df5-8bbe-744ba2be4607, -14.125640, -46.032570,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.52,Cerrado,5.0
f0a03d68-0f78-3d2e-adab-42272c1c8373, -14.661620, -40.227560,2023-05-05 16:30:00,NOAA-20,POÇÕES,BAHIA,Brasil,2925105,29,33,3.0,0.0,0.13,Mata Atlântica,6.0
4b75d25a-60ad-39c6-a6f2-d1ec7d394318, -14.677870, -47.252360,2023-05-05 16:30:00,NOAA-20,SÃO JOÃO D'ALIANÇA,GOIÁS,Brasil,5220009,52,33,4.0,0.0,0.84,Cerrado,5.7
c8bddee3-8466-358c-9bde-04d4749ded81, -14.681100, -47.250680,2023-05-05 16:30:00,NOAA-20,SÃO JOÃO D'ALIANÇA,GOIÁS,Brasil,5220009,52,33,4.0,0.0,0.94,Cerrado,3.6
9cfbb551-5e1d-3986-8a66-d1f2f2c79db1, -17.917700, -45.714160,2023-05-05 16:30:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,12.0,0.0,0.91,Cerrado,20.3
6e3e9301-69cb-3b42-ac43-a4337e2f3673, -14.800830, -45.315260,2023-05-05 16:30:00,NOAA-20,COCOS,BAHIA,Brasil,2908101,29,33,10.0,0.0,0.91,Cerrado,7.2
45101c39-36b4-36b0-bf89-b2458379bfbb, -14.912850, -46.340050,2023-05-05 16:30:00,NOAA-20,FORMOSO,MINAS GERAIS,Brasil,3126208,31,33,4.0,0.0,0.24,Cerrado,3.9
065a7536-8b00-31e3-b169-df28b52402b1, -15.300690, -46.510210,2023-05-05 16:30:00,NOAA-20,BURITIS,MINAS GERAIS,Brasil,3109303,31,33,4.0,0.0,0.13,Cerrado,5.8
c4800bf8-b462-3ba2-ab5c-c75f44c41586, -15.408940, -41.898740,2023-05-05 16:30:00,NOAA-20,SÃO JOÃO DO PARAÍSO,MINAS GERAIS,Brasil,3162708,31,33,9.0,0.0,0.96,Mata Atlântica,2.4
76a52212-e6eb-391a-a5f4-38d5acbe9be1, -17.918270, -45.718220,2023-05-05 16:30:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,12.0,0.0,0.97,Cerrado,20.3
6f64a07e-a72c-30eb-9eae-8f979203f115, -15.616050, -40.106550,2023-05-05 16:30:00,NOAA-20,ITARANTIM,BAHIA,Brasil,2916807,29,33,2.0,0.0,0.11,Mata Atlântica,9.1
a1c26d14-6f56-341f-8df3-b0a941384dc4, -15.699320, -47.979030,2023-05-05 16:30:00,NOAA-20,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,4.0,0.0,0.38,Cerrado,5.0
57ae1ab6-d56f-31d8-b1a7-31569a9d7157, -15.699970, -47.983910,2023-05-05 16:30:00,NOAA-20,BRASÍLIA,DISTRITO FEDERAL,Brasil,5300108,53,33,3.0,0.0,0.33,Cerrado,4.6
ca804f08-b44c-32a1-9a98-6237d666052f, -15.709180, -43.346630,2023-05-05 16:30:00,NOAA-20,JANAÚBA,MINAS GERAIS,Brasil,3135100,31,33,19.0,0.0,1.0,Cerrado,3.7
338d05e7-099a-3fc3-931c-eaea4fa83387, -17.934310, -45.468850,2023-05-05 16:30:00,NOAA-20,SÃO GONÇALO DO ABAETÉ,MINAS GERAIS,Brasil,3161700,31,33,6.0,0.0,0.38,Cerrado,12.8
ee9fd42b-0d7c-3084-8acd-890c518675c4, -15.786840, -40.959710,2023-05-05 16:30:00,NOAA-20,DIVISÓPOLIS,MINAS GERAIS,Brasil,3122454,31,33,5.0,0.0,0.51,Mata Atlântica,5.1
69751df5-3d59-387d-9bec-07c0c9c156b3, -15.800820, -42.285150,2023-05-05 16:30:00,NOAA-20,RIO PARDO DE MINAS,MINAS GERAIS,Brasil,3155603,31,33,6.0,0.0,0.98,Mata Atlântica,2.1
47e427b6-fc1e-308b-b818-2fd1d1235caf, -15.891900, -51.211490,2023-05-05 16:30:00,NOAA-20,JUSSARA,GOIÁS,Brasil,5212204,52,33,13.0,0.0,0.82,Cerrado,12.3
7ac722ba-890d-32e2-8a87-a7eeaaa6bb03, -17.936450, -44.410040,2023-05-05 16:30:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,17.0,0.0,0.51,Cerrado,6.6
60ed1803-f1d0-35c4-84ac-7ab6824761ba, -15.967790, -43.640690,2023-05-05 16:30:00,NOAA-20,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,6.0,0.0,1.0,Cerrado,3.7
994890ca-7477-3c24-900e-84f35539cf43, -15.970560, -43.636570,2023-05-05 16:30:00,NOAA-20,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,7.0,0.0,1.0,Cerrado,3.7
ec134ec9-c908-3ee8-a1a5-e93ace70e5f0, -15.971100, -43.640140,2023-05-05 16:30:00,NOAA-20,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,7.0,0.0,1.0,Cerrado,3.7
4f3c9f17-e088-374c-b516-b235112330f9, -16.013930, -53.786100,2023-05-05 16:30:00,NOAA-20,TESOURO,MATO GROSSO,Brasil,5108105,51,33,9.0,0.0,0.18,Cerrado,0.5
aafbbca9-7dc3-3fd0-9b8a-0d86ba1ae63c, -12.990320, -45.010270,2023-05-05 16:30:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,12.0,0.0,0.8,Cerrado,8.2
b4392c42-16e0-33ff-ac0f-a10e85b15e21, -16.122310, -44.148680,2023-05-05 16:30:00,NOAA-20,PATIS,MINAS GERAIS,Brasil,3147956,31,33,5.0,0.0,1.0,Cerrado,4.3
706a7ac2-6c86-3f2b-a616-7fef66452dc5, -16.242120, -52.978720,2023-05-05 16:30:00,NOAA-20,TORIXORÉU,MATO GROSSO,Brasil,5108204,51,33,8.0,0.0,0.57,Cerrado,2.8
36e610a3-3f14-3bae-b988-04f5a2c32c43, -17.937780, -45.468330,2023-05-05 16:30:00,NOAA-20,SÃO GONÇALO DO ABAETÉ,MINAS GERAIS,Brasil,3161700,31,33,6.0,0.0,0.46,Cerrado,12.8
a96445e6-32d8-3f15-971a-95f318f844e8, -16.122850, -44.152280,2023-05-05 16:30:00,NOAA-20,PATIS,MINAS GERAIS,Brasil,3147956,31,33,5.0,0.0,1.0,Cerrado,4.3
fa30d2fa-5545-33c7-9002-89b9d4e13ca6, -16.126170, -44.151760,2023-05-05 16:30:00,NOAA-20,PATIS,MINAS GERAIS,Brasil,3147956,31,33,4.0,0.0,1.0,Cerrado,2.9
a1613d9c-7b7a-32c3-876d-8c56f15814b8, -16.429850, -42.632660,2023-05-05 16:30:00,NOAA-20,JOSENÓPOLIS,MINAS GERAIS,Brasil,3136579,31,33,4.0,0.0,0.6,Cerrado,2.9
82abfd1c-99c3-31eb-8a63-6c891031dd4e, -16.548690, -49.633090,2023-05-05 16:30:00,NOAA-20,SANTA BÁRBARA DE GOIÁS,GOIÁS,Brasil,5219100,52,33,8.0,0.0,0.59,Cerrado,5.3
0c6dc473-995d-375b-ab73-e5f95fdc6602, -14.012410, -41.807090,2023-05-05 16:30:00,NOAA-20,BRUMADO,BAHIA,Brasil,2904605,29,33,3.0,0.0,1.0,Caatinga,2.5
26e09f67-e0ce-3930-8571-cb5652c90a63, -16.618400, -41.120110,2023-05-05 16:30:00,NOAA-20,JOAÍMA,MINAS GERAIS,Brasil,3136009,31,33,5.0,0.0,1.0,Mata Atlântica,10.6
2d30ea66-ee77-3349-95f3-070b7821c88c, -16.619050, -41.124080,2023-05-05 16:30:00,NOAA-20,JOAÍMA,MINAS GERAIS,Brasil,3136009,31,33,5.0,0.0,1.0,Mata Atlântica,9.9
cfcc0eff-e5ac-3836-aff0-8b66ca5018ae, -14.548680, -51.074860,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,14.0,0.0,0.61,Cerrado,6.1
46593fdc-bbb2-3d21-9efa-f769be1b18b4, -16.669810, -52.408060,2023-05-05 16:30:00,NOAA-20,DOVERLÂNDIA,GOIÁS,Brasil,5207253,52,33,11.0,0.0,0.97,Cerrado,8.9
c5f86320-2c63-3e80-83ac-88e5cbfda21a, -16.682600, -43.883100,2023-05-05 16:30:00,NOAA-20,MONTES CLAROS,MINAS GERAIS,Brasil,3143302,31,33,5.0,0.0,-999.0,Cerrado,3.0
2752075e-b0bd-3a09-9bd1-ed7d8fd03c87, -17.939810, -44.409500,2023-05-05 16:30:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,17.0,0.0,0.52,Cerrado,2.8
f24825dc-87ee-3e56-9d96-745f56bbb72f, -12.990850, -45.013840,2023-05-05 16:30:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,12.0,0.0,0.79,Cerrado,7.8
ed34b015-814d-3795-abc7-cfca198e3f51, -16.698400, -44.977920,2023-05-05 16:30:00,NOAA-20,PONTO CHIQUE,MINAS GERAIS,Brasil,3152131,31,33,5.0,0.0,0.79,Cerrado,3.7
1dbe1041-0b77-3ba6-b625-07f327f7ed0e, -16.892650, -45.753590,2023-05-05 16:30:00,NOAA-20,BRASILÂNDIA DE MINAS,MINAS GERAIS,Brasil,3108552,31,33,5.0,0.0,0.86,Cerrado,1.2
6de7bffa-40c1-38bd-af19-29381521d523, -17.006900, -51.840050,2023-05-05 16:30:00,NOAA-20,CAIAPÔNIA,GOIÁS,Brasil,5204409,52,33,9.0,0.0,1.0,Cerrado,3.6
8c2b31fd-e569-3223-bf36-6a4fe0c7ad6b, -17.011480, -43.973830,2023-05-05 16:30:00,NOAA-20,MONTES CLAROS,MINAS GERAIS,Brasil,3143302,31,33,5.0,0.0,1.0,Cerrado,2.2
224cfc06-0886-33ca-a7fc-e946f9e1fca6, -17.961730, -46.895980,2023-05-05 16:30:00,NOAA-20,VAZANTE,MINAS GERAIS,Brasil,3171006,31,33,9.0,0.0,0.52,Cerrado,4.7
135eeefb-8cfc-3ce1-8ab6-aa7bc301e019, -17.194390, -52.685380,2023-05-05 16:30:00,NOAA-20,MINEIROS,GOIÁS,Brasil,5213103,52,33,10.0,0.0,0.9,Cerrado,3.1
8198754a-c66c-3256-9b4b-928c2216760a, -17.199650, -47.676400,2023-05-05 16:30:00,NOAA-20,IPAMERI,GOIÁS,Brasil,5210109,52,33,11.0,0.0,0.04,Cerrado,15.7
b58652eb-7c7b-332a-b747-5c20a3f2adad, -17.200310, -47.681320,2023-05-05 16:30:00,NOAA-20,IPAMERI,GOIÁS,Brasil,5210109,52,33,11.0,0.0,0.05,Cerrado,15.7
e9fdc551-8ab5-32f5-b206-6eaf943800f8, -17.203500, -47.675870,2023-05-05 16:30:00,NOAA-20,IPAMERI,GOIÁS,Brasil,5210109,52,33,11.0,0.0,0.04,Cerrado,15.7
28df1548-e1c3-351c-9ddb-9ad1b2ade755, -17.974000, -41.084060,2023-05-05 16:30:00,NOAA-20,CARLOS CHAGAS,MINAS GERAIS,Brasil,3113701,31,33,3.0,3.91,0.45,Mata Atlântica,4.6
b8b4942f-f3f7-35f7-a2ed-d74011adc675, -17.241620, -45.383560,2023-05-05 16:30:00,NOAA-20,BURITIZEIRO,MINAS GERAIS,Brasil,3109402,31,33,4.0,0.0,1.0,Cerrado,20.2
eff06bd6-e908-33f0-a449-14bf976408df, -17.290400, -42.928190,2023-05-05 16:30:00,NOAA-20,TURMALINA,MINAS GERAIS,Brasil,3169703,31,33,5.0,0.0,1.0,Cerrado,5.3
affb3141-36bc-3586-b0e1-fc20d05e6452, -14.545220, -51.077950,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,14.0,0.0,0.73,Cerrado,8.7
72e35309-768d-3dba-89a4-6edfa2ba55ee, -17.360170, -41.712470,2023-05-05 16:30:00,NOAA-20,ITAIPÉ,MINAS GERAIS,Brasil,3132305,31,33,5.0,0.0,0.07,Mata Atlântica,4.7
85010a27-539f-36a0-a516-13162ec16e9f, -17.370240, -39.590150,2023-05-05 16:30:00,NOAA-20,ALCOBAÇA,BAHIA,Brasil,2900801,29,33,5.0,0.0,0.98,Mata Atlântica,6.6
44247405-103a-3946-a705-e88743b075ae, -17.979750, -51.372730,2023-05-05 16:30:00,NOAA-20,JATAÍ,GOIÁS,Brasil,5211909,52,33,9.0,0.0,0.4,Cerrado,3.6
2c0e26df-c7e0-34fd-9496-9582004fd97c, -17.382720, -44.976070,2023-05-05 16:30:00,NOAA-20,BURITIZEIRO,MINAS GERAIS,Brasil,3109402,31,33,9.0,0.0,1.0,Cerrado,4.7
02d4c71c-2cb2-3e90-bf42-58212f6ab57a, -17.423500, -44.942580,2023-05-05 16:30:00,NOAA-20,PIRAPORA,MINAS GERAIS,Brasil,3151206,31,33,15.0,0.0,1.0,Cerrado,3.0
03403067-9092-3bb2-9c7b-b18bb9d37fac, -17.474760, -46.292180,2023-05-05 16:30:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,5.0,0.0,1.0,Cerrado,4.8
2f0b63ce-e7a1-379f-90a1-272c9e8934f1, -17.481920, -46.291100,2023-05-05 16:30:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,5.0,0.0,0.97,Cerrado,9.0
cef7214e-cd46-387f-9eb3-c9cba6e39bcb, -17.980860, -51.369580,2023-05-05 16:30:00,NOAA-20,JATAÍ,GOIÁS,Brasil,5211909,52,33,9.0,0.0,0.48,Cerrado,4.1
d62908f5-6a0b-314b-b1a4-5e8bb403a0c1, -14.544060, -51.075450,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,14.0,0.0,0.65,Cerrado,6.1
6e1cad81-9382-30f8-b742-2c893a955f31, -17.496970, -39.673460,2023-05-05 16:30:00,NOAA-20,TEIXEIRA DE FREITAS,BAHIA,Brasil,2931350,29,33,5.0,0.0,1.0,Mata Atlântica,3.6
fb056aa9-292f-3e0c-bf2c-8d1728b5c738, -17.515210, -40.558360,2023-05-05 16:30:00,NOAA-20,CARLOS CHAGAS,MINAS GERAIS,Brasil,3113701,31,33,5.0,0.8,0.1,Mata Atlântica,8.3
3c7f37d6-fc7c-366f-b83e-aaa544895cf3, -17.519390, -40.561810,2023-05-05 16:30:00,NOAA-20,CARLOS CHAGAS,MINAS GERAIS,Brasil,3113701,31,33,5.0,0.86,0.18,Mata Atlântica,5.0
720242dc-2d77-3aef-b6ce-33e94f03d38b, -17.600050, -41.396680,2023-05-05 16:30:00,NOAA-20,TEÓFILO OTONI,MINAS GERAIS,Brasil,3168606,31,33,4.0,0.48,0.39,Mata Atlântica,3.8
276f1a8a-15f5-3317-a7c1-a5e84b9b3ed8, -17.982950, -46.503070,2023-05-05 16:30:00,NOAA-20,LAGOA GRANDE,MINAS GERAIS,Brasil,3137536,31,33,7.0,0.0,0.53,Cerrado,4.5
529d6385-814b-3c63-9f99-5cbc9bf3cda6, -14.540600, -51.078570,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,13.0,0.0,0.77,Cerrado,8.7
2b3b30d7-24f8-3a39-8eb1-14c6963a5d2b, -17.606360, -49.294770,2023-05-05 16:30:00,NOAA-20,MORRINHOS,GOIÁS,Brasil,5213806,52,33,8.0,0.0,0.59,Cerrado,3.6
4f4e675b-f4db-3077-80bc-5e77a352e007, -17.661450, -53.747570,2023-05-05 16:30:00,NOAA-20,SONORA,MATO GROSSO DO SUL,Brasil,5007935,50,33,8.0,0.0,0.04,Cerrado,10.8
2a666e83-5f6e-3e71-961b-10e85c150c01, -12.993650, -45.009750,2023-05-05 16:30:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,12.0,0.0,0.73,Cerrado,11.5
4b1789a9-65f2-3205-ad85-099ae8ae9438, -17.779840, -40.777490,2023-05-05 16:30:00,NOAA-20,CARLOS CHAGAS,MINAS GERAIS,Brasil,3113701,31,33,4.0,3.01,0.46,Mata Atlântica,25.0
731fb694-b78d-337f-bcb0-4a855264206e, -14.540040, -51.081040,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,13.0,0.0,0.8,Cerrado,7.1
e1cf7cdc-f57b-3d87-af37-6b0f43413f91, -17.993220, -44.728540,2023-05-05 16:30:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,13.0,0.0,0.61,Cerrado,13.4
21d6ce57-a321-373b-a532-6e006b973cbe, -14.539980, -51.073640,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,14.0,0.0,0.68,Cerrado,18.2
75c8eed7-60d4-3c17-a1b9-03520d3b51df, -17.993250, -51.359640,2023-05-05 16:30:00,NOAA-20,JATAÍ,GOIÁS,Brasil,5211909,52,33,9.0,0.0,0.48,Cerrado,20.3
94125dbf-063d-31ac-8c72-3f998e107a0c, -14.539450, -51.076090,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,13.0,0.0,0.73,Cerrado,17.0
1cc127ec-d1fd-348f-bf86-efb233b79ed6, -17.994450, -51.356550,2023-05-05 16:30:00,NOAA-20,JATAÍ,GOIÁS,Brasil,5211909,52,33,9.0,0.0,0.48,Cerrado,13.3
a4481267-599d-39b3-a421-4d72b0416de8, -14.538860, -51.071130,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,14.0,0.0,0.66,Cerrado,17.0
50f78518-2094-318d-b613-e666dd8fae98, -17.996610, -44.728000,2023-05-05 16:30:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,13.0,0.0,0.56,Cerrado,13.4
f0a43ef0-27a3-338c-978a-346b7f7db0a0, -14.535990, -51.079210,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,13.0,0.0,0.8,Cerrado,9.6
f9d4eb6e-7300-39a4-b615-82aeb67d00b0, -18.000000, -44.727470,2023-05-05 16:30:00,NOAA-20,LASSANCE,MINAS GERAIS,Brasil,3138104,31,33,13.0,0.0,0.58,Cerrado,7.9
d143ef96-685a-3235-bd82-d1e248fb4449, -14.535370, -51.074280,2023-05-05 16:30:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,13.0,0.0,0.78,Cerrado,35.9
b6616bb7-01f9-3a29-90a0-c9fd84dae260, -18.126590, -40.288790,2023-05-05 16:30:00,NOAA-20,MONTANHA,ESPÍRITO SANTO,Brasil,3203502,32,33,5.0,0.0,0.99,Mata Atlântica,6.2
9c704e19-92c3-380d-a02f-ecff9dc69bb0, -13.888680, -45.288770,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.79,Cerrado,8.1
b6ad7900-5a50-34ce-93b6-7fc0cc390d9d, -13.889370, -45.270030,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.79,Cerrado,3.0
ca7d425c-c39c-3db9-8257-dc8f8e87d079, -18.249980, -45.978570,2023-05-05 16:30:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,5.0,0.0,1.0,Cerrado,7.4
8880f585-c954-36bc-b296-51449490acbf, -13.889900, -45.273670,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.79,Cerrado,3.0
aef65ac9-9f0a-3b2d-ac1d-1d195587a339, -13.891500, -45.284600,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.79,Cerrado,8.1
b99efb52-02ba-36cf-80e7-299fc6c94837, -18.324850, -46.983200,2023-05-05 16:30:00,NOAA-20,PATOS DE MINAS,MINAS GERAIS,Brasil,3148004,31,33,6.0,0.0,0.57,Cerrado,5.3
5203be3f-5306-367d-88d7-3360b8042970, -13.892040, -45.288250,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,14.0,0.0,0.79,Cerrado,8.1
e820781d-cf62-3b85-b32d-f1eb15527aa9, -14.126190, -46.036390,2023-05-05 16:30:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.52,Cerrado,5.0
